x,y,z
28.604002,15.360001,187.05602
28.444002,16.058,187.162
13.654,18.810001,108.678
14.01,18.636002,108.768005
13.656001,18.622002,108.77801
12.416,18.980001,108.442
12.896001,18.872002,108.594
12.392,18.884,108.47401
26.116001,19.914001,87.12601
26.182001,19.864,87.094
26.254002,19.942001,87.28001
28.674002,18.890001,92.854004
28.912,18.810001,93.44401
28.728,18.806002,93.36201
13.4800005,26.716002,152.78601
13.134001,26.712002,152.76201
13.076,27.142002,153.56401
11.658001,29.644001,158.61801
11.228001,30.046001,159.468
11.466001,30.142002,159.748
31.376001,25.002,200.81601
31.674002,24.762001,200.79001
31.324001,24.78,200.656
31.670002,24.18,200.34601
31.492,24.240002,199.97002
31.480001,24.340002,200.37201
24.12,34.778,31.060001
23.866001,35.172,30.684002
23.824001,35.134003,30.61
24.644001,34.312,31.614002
25.064001,34.046,32.008003
24.512001,34.508003,31.500002
48.422,44.726,82.328
48.266003,44.862003,81.826004
48.256,44.960003,82.312004
48.116,44.812,80.846
48.368004,44.512,81.274
48.182003,44.548,80.678
8.662001,37.364002,129.25
8.758,37.976,129.26001
8.532001,37.410004,128.586
8.472,35.544003,129.18001
8.342,35.33,128.722
8.352,34.982002,128.81601
31.664001,9.744,72.584
31.666002,9.592,72.01601
31.740002,9.554001,72.476006
32.414,9.032001,72.69601
32.634003,8.994,72.80801
32.502003,9.030001,73.184006
56.848003,22.664001,70.596
57.000004,22.486002,70.262
57.046,22.634,69.524
56.246002,23.264002,71.592
56.338,23.240002,70.678
56.066,23.45,70.708
39.246002,57.808002,108.340004
39.418003,57.634003,108.756004
39.946003,57.554,108.836006
37.694,57.846004,107.740005
37.412003,57.814003,107.302
37.494003,57.730003,108.05801
33.172,8.938001,73.814
33.222,8.816,74.372
33.042,8.874001,74.166
34.294003,9.116,74.170006
34.694,9.412001,73.756004
34.604,9.288,74.298004
35.820004,57.622,118.894005
35.164,57.514004,118.788
35.658,57.664,119.048004
34.592003,57.460003,119.606
34.45,57.390003,119.88601
34.854,57.598003,119.742004
30.296001,22.058,74.41801
30.236002,22.390001,73.66801
30.544,21.812,74.65
29.288002,22.51,74.512
29.552002,21.866001,75.866005
29.404001,21.95,75.648
24.338001,14.650001,112.22401
25.02,14.536,112.176
25.196001,14.620001,112.506004
22.742,14.836,111.774
22.364,14.848001,111.518005
22.606,14.718,111.51401
56.464005,20.454,68.836006
56.140003,20.300001,69.592
56.370003,20.210001,69.060005
56.170002,21.470001,70.592
56.316,21.558,70.206
56.248,21.624,70.764
23.27,48.746002,70.092
23.614,48.890003,70.838005
24.152,49.242,71.204
20.506,47.010002,67.16
20.278002,46.874,67.22
21.36,47.554,68.112
37.408,47.724003,51.874004
36.972,47.894,51.454002
37.370003,47.698,52.304
34.716003,48.890003,52.484
35.154003,48.644,52.04
34.118,49.140003,51.722004
21.708,53.662003,8.694
21.284,53.526,8.582001
21.220001,53.378002,8.662001
23.310001,54.078003,8.994
24.230001,54.262,9.042001
23.434002,54.216003,8.886001
32.892002,49.314003,178.87001
32.516003,48.79,179.776
32.756,48.52,180.50201
32.79,49.760002,177.78201
33.256,49.912003,177.714
33.034,50.028004,177.242
61.376003,30.488,35.002003
61.524002,30.500002,35.012
61.464005,30.386002,35.406002
60.742004,29.628002,38.306004
60.88,29.526001,39.072002
60.736004,29.412,39.524002
12.536,35.988003,180.59401
12.662001,35.696003,181.014
12.938001,36.282,180.68001
14.044001,35.41,183.072
13.816001,35.376003,182.75801
13.906001,35.030003,183.06401
43.794003,2.4280002,74.118004
44.234,2.022,73.71001
43.958,2.204,74.406006
43.974003,2.104,76.552
43.842003,2.1980002,75.920006
44.172,1.9420002,76.090004
60.698,29.956001,35.288002
60.758003,30.032001,34.432003
60.860004,30.164001,34.436
60.412003,29.390001,34.674
60.294003,29.292002,35.596
60.248,29.096,35.528
37.884003,60.582005,14.522
38.244003,60.452003,14.662001
38.328003,60.63,14.150001
36.100002,60.944004,14.716001
36.472,60.622,14.886001
36.320004,60.920002,14.554001
58.286003,25.568,68.16801
58.268,25.630001,67.672005
58.398003,25.684002,67.692
58.156002,25.736002,69.97401
58.266003,25.744001,69.286
58.33,26.188002,69.50201
13.1,15.474001,209.44
13.198001,15.170001,209.542
13.246,15.552001,209.78801
12.718,16.018002,207.43001
12.746,16.134,208.1
12.808001,16.408,207.438
13.690001,37.298,180.78801
13.786,37.496002,180.96
13.306001,37.370003,180.34201
13.836,35.9,182.25601
14.090001,36.274002,182.378
13.964001,36.258003,182.048
20.294,51.558002,47.152
20.588001,51.772003,47.410004
20.056002,51.868004,46.744003
20.366001,52.258003,46.202003
20.556002,52.168003,46.694004
20.758001,52.224003,46.552002
17.802,24.022001,192.98601
17.732,23.77,192.91402
17.588001,23.320002,193.746
17.936,24.740002,191.89001
18.026001,25.060001,192.02602
18.046001,25.452002,191.11401
10.258,28.560001,128.434
10.896001,28.872002,129.99
10.442,28.920002,129.276
8.542001,26.812002,120.406006
8.892,26.86,121.52801
8.570001,27.080002,121.05401
60.930004,49.438004,22.614
60.754,48.660004,23.044
60.864002,48.646004,22.058
60.646004,47.006,23.630001
60.594,46.924004,23.958002
60.696003,46.762,23.588001
12.968,16.198,209.24
12.900001,16.304,208.98201
12.820001,15.940001,208.80602
13.724001,15.700001,210.58202
13.794001,16.018002,210.56401
13.490001,15.926001,210.242
14.282001,36.674004,182.158
14.092001,36.494003,181.992
14.4800005,36.276,182.97801
15.102001,36.706,183.25401
14.89,36.974003,182.76201
27.916002,29.2,12.134001
28.078001,28.704,11.9140005
27.820002,30.142002,12.39
28.514002,26.656002,11.492001
28.418001,26.364,11.668
28.688002,26.582,11.3
30.104002,34.662003,39.362003
29.868002,34.838,39.370003
29.836002,34.890003,38.958
27.880001,36.174004,35.472
27.45,36.378002,34.602
28.28,35.848003,35.66
50.168003,40.238003,159.098
50.182003,40.172,159.998
50.176003,39.758003,159.84201
49.978,42.842003,160.354
50.030003,42.268,161.072
50.044003,42.414,160.00801
3.8460002,24.044,108.55
3.9080002,23.928001,108.664
3.6100001,24.254002,108.64001
2.894,25.988,108.98801
2.6680002,26.944002,108.93201
2.8420002,26.192001,108.86001
19.408,51.302002,101.436005
18.936,50.806004,100.950005
18.830002,51.092003,101.342
22.854002,52.974003,102.924
22.54,53.092003,103.29001
23.032001,53.192,103.27601
29.026001,35.466003,37.882
28.758001,35.658,37.11
29.164001,35.384003,37.856003
26.282001,36.928,34.858
26.590002,36.870003,34.788002
27.04,36.568,35.690002
47.346,23.366001,116.576004
47.184002,23.386002,116.62201
47.026,23.058,116.436005
47.624,22.552002,116.38601
47.978,22.566002,116.462006
47.478,22.836,116.396
47.420002,6.6780005,93.62601
47.090004,6.7980003,93.76
47.190002,6.5620003,93.520004
46.346,6.9600005,94.018005
46.334003,7.2860003,94.258
46.092003,7.1440005,94.106
11.432,30.802002,182.828
11.904,31.088001,183.23201
11.3220005,31.090002,182.718
11.608001,32.016003,182.78601
12.014001,32.184002,183.09601
11.990001,32.412003,182.938
32.27,15.22,210.516
32.706,14.808001,210.02
32.598003,15.354001,210.08202
31.784002,14.420001,211.17001
31.728,14.068001,211.184
32.014,14.086,210.796
19.842001,26.012001,153.00201
19.372002,26.526001,152.806
20.820002,25.410002,152.61
17.728,27.404001,154.16801
16.924002,28.114002,154.64801
17.604,27.808,153.86
26.080002,15.292001,104.602005
26.454,15.422001,104.96001
25.86,15.292001,104.88801
24.410002,15.076001,104.62601
24.014002,14.966001,104.420006
24.524002,15.004001,104.364006
33.154003,10.202001,79.560005
33.086002,9.712001,78.886
33.198,9.846001,79.452
33.586002,10.486,81.844
33.426003,10.372001,80.998
33.556,10.292001,81.686005
12.018001,17.766,198.58
12.156,17.858002,198.378
12.184001,17.666,198.292
11.958,17.558,198.766
12.106001,17.498001,198.48001
12.028001,17.400002,198.81001
18.698,13.692,193.00002
18.906,13.6,193.01001
18.806002,13.452001,193.302
18.522001,14.450001,193.30602
18.506,14.698001,193.50601
18.730001,14.626,193.06601
26.384,54.044003,88.50201
26.116001,54.164,88.84801
26.37,54.282,89.318
25.076002,54.078003,89.276
25.130001,54.182003,89.676
25.154001,54.078003,88.97201
61.354004,20.464,4.228
61.300003,20.838001,4.1980004
61.736004,20.718,4.512
61.846004,19.656,4.9960003
61.926003,19.758001,4.8780003
62.148003,20.01,5.0940003
28.736002,56.808002,13.356001
28.834002,57.08,13.904
28.718,57.098003,13.0460005
28.188002,57.576004,10.488001
27.856,57.47,9.686001
28.03,57.096004,10.088
23.682001,30.448002,50.984
23.550001,30.830002,49.954002
24.12,30.578001,50.948
22.814001,32.292,45.646004
23.218,32.296,45.56
23.472002,32.048,46.294003
26.512001,18.774,93.05
26.912,18.534,94.032005
26.654001,18.678001,93.58
25.54,19.446001,90.718
25.392002,19.552,90.200005
25.592001,19.408,90.582
20.206001,14.906001,191.12201
19.642,14.856001,191.89401
19.968,15.192,191.34201
19.032001,14.394001,192.64801
19.176,14.2560005,192.57
18.954,14.200001,192.67201
53.634003,5.9240003,83.686005
53.362003,5.616,83.754005
53.634003,5.5080004,83.068
52.478,5.978,85.686005
52.522003,6.2440004,85.97
52.294003,6.0660005,86.012
12.482,36.476,54.768
12.402,36.602,53.796
12.604001,35.682003,54.528004
12.858001,35.846,53.210003
12.978001,35.588,53.384003
12.662001,35.914,53.410004
39.530003,25.242,149.138
40.224003,25.956001,147.352
39.908,25.420002,149.014
39.316,26.248001,145.494
39.704002,26.294,145.66801
39.302002,25.992,146.268
47.208004,16.838001,43.318
47.616,16.194,43.97
47.026,16.994001,43.476
46.158,17.618,43.828003
45.346,18.378,43.652
46.158,17.882,43.286003
45.382004,47.260002,76.026
45.444004,47.586002,76.43
45.718002,47.228,76.772
43.83,48.462,75.19
43.494003,48.724003,74.450005
43.136,48.668003,74.48801
12.222,38.444,49.928
12.178,38.420002,49.61
12.342001,38.006,50.13
12.182,38.690002,51.276
12.286,38.216003,51.340004
12.214001,38.132,51.822002
15.974001,16.094,107.282005
15.146001,16.6,107.108
15.960001,16.156,107.13801
17.208,15.874001,107.768005
17.262001,15.920001,107.576004
17.522001,15.958001,107.866005
11.252001,41.148003,81.73801
11.742001,41.838,82.09801
11.846001,41.762,81.882
10.492001,40.664,82.69
10.450001,40.668003,83.05601
11.01,41.336002,82.76
54.342003,34.218002,114.892006
54.406002,34.636,115.11001
54.438004,34.094,114.978004
54.142002,30.994001,113.97201
54.156002,31.400002,114.006004
54.294003,31.548002,114.19601
48.908,14.030001,46.394
49.142002,13.844001,46.236004
49.668003,13.126,46.908
49.782,13.126,46.114002
49.420002,13.616,45.61
49.996002,12.804001,45.808002
13.650001,37.036003,45.392002
13.590001,36.712,46.128002
13.472001,36.974003,45.986004
13.432001,36.47,47.664
13.196001,37.362003,46.640003
13.434001,36.534,47.174004
61.212,33.716003,4.86
61.290005,34.388,4.9420004
61.38,34.038002,5.03
58.618004,34.84,2.8620002
58.842003,35.140003,2.9280002
59.06,34.958,3.16
40.318,64.162,4.4020004
40.352,63.934002,4.868
40.788002,63.968002,5.0360003
38.894,63.786003,4.826
38.38,63.58,5.314
38.978,63.668003,5.314
58.288002,19.694,8.266001
58.22,19.204,8.014
58.358,19.262001,7.998
58.284004,17.244001,7.4900002
58.402004,17.686,7.4540005
58.274002,18.076,7.6340003
20.696001,37.588,14.0720005
20.820002,37.226,14.112
20.970001,37.234,14.152
19.818,39.512,13.558001
19.526001,39.886,13.254001
19.676,39.466003,13.446001
29.170002,29.972002,35.466003
29.424002,29.718002,35.592003
29.346,29.644001,35.906002
30.130001,29.87,36.726
30.300001,30.268002,36.724003
29.768002,30.214,36.332
29.334002,20.276001,213.02802
29.396002,19.846,213.30402
29.426,19.86,212.97801
28.968002,19.944,213.73001
28.910002,19.54,213.77
29.042002,19.464,213.75601
19.102001,21.578001,84.634
19.566,21.742,84.254005
19.262001,21.418001,85.256004
17.572,21.468,87.312004
17.716002,21.326,86.928
17.666,21.022001,88.15401
32.106003,54.99,110.86001
31.104002,54.704002,110.878006
31.548002,54.668003,110.93001
31.506002,54.538002,111.05
30.768002,54.554,111.064
31.512001,54.710003,111.29001
34.726,21.986002,167.25401
34.244003,21.804,167.55602
33.676003,21.502,166.81601
34.682003,21.548,163.84001
35.022003,21.722,164.31801
34.558002,21.560001,164.488
12.452001,27.080002,201.854
12.7560005,27.222002,201.56401
12.728001,26.902,201.64801
11.460001,28.062002,203.50201
11.750001,27.796001,202.90001
11.672001,27.594002,203.098
18.75,20.852001,87.426
18.980001,20.856,87.538
18.568,20.584002,88.568
18.62,20.980001,86.786
18.932001,21.102001,86.34801
18.886002,20.944,87.034004
11.8,12.294001,199.908
11.940001,12.064,199.95801
11.714001,12.338,200.30602
12.26,11.848001,199.56801
12.326,11.932,199.23001
12.596001,11.790001,199.11401
25.330002,27.498001,198.69402
25.042002,27.570002,199.01001
25.358002,27.564001,199.15201
26.384,27.018002,198.58202
26.098001,27.178001,198.242
25.95,27.28,198.61201
51.31,48.664,29.032001
50.634003,48.392002,29.746002
51.042004,48.232002,30.424002
51.460003,48.448,29.844002
42.174004,8.236,59.832005
42.326,7.9800005,60.092003
42.276,7.9820004,60.302002
42.094,7.6240005,61.540005
42.322002,7.6000004,61.210003
42.384003,7.4700003,61.4
19.42,56.332005,119.32201
18.888,56.184002,119.37
19.910002,56.138004,119.29401
20.968,56.096004,119.12201
20.638,55.898003,119.218
21.026001,55.928,119.134
13.034,11.206,198.86401
13.044001,10.984,198.766
12.85,11.056001,199.018
12.494,11.924001,198.84201
59.670002,30.872002,75.872
59.874004,31.080002,75.33
59.984,31.132002,76.162
59.716003,30.788002,71.93201
59.812004,30.916002,71.93201
59.586002,30.794,73.104004
39.384003,19.114,115.04201
39.030003,19.014002,114.926
39.170002,18.692001,114.90001
40.608,19.756,116.04001
40.224003,19.662,115.770004
40.374,19.654001,115.754005
13.434001,11.442,197.738
13.726001,11.64,197.604
13.620001,11.312,197.67001
13.118001,11.450001,198.50201
13.1640005,11.438001,198.05801
13.27,11.280001,198.10802
12.51,45.554,89.232
11.892,45.232002,89.270004
12.004001,45.410004,89.44601
11.186001,44.728,89.14001
10.714001,44.500004,89.57201
10.990001,44.774002,89.622
4.426,22.022001,169.98601
4.544,21.800001,169.656
4.604,21.906,170.354
4.2120004,21.960001,168.19402
4.162,22.202002,169.154
4.058,22.26,168.542
56.146004,23.580002,65.498
56.326004,23.432001,64.5
56.202003,23.616001,64.764
56.256004,24.380001,65.484
56.332005,24.328001,64.942
56.548004,24.414001,65.084
41.358,47.070004,47.230003
41.112003,47.292004,46.88
41.006,47.464,47.352
42.536003,46.13,47.828003
42.164,46.392002,47.294003
42.272003,46.318,48.272003
15.804001,44.138,173.08
15.344001,43.732002,173.22
15.872001,44.04,173.62401
12.768001,41.58,172.05602
12.7960005,41.466003,172.72401
13.460001,42.266003,172.162
57.24,56.102,4.7200003
57.516003,56.492004,4.826
57.612003,56.054,4.8760004
57.092003,55.500004,4.276
56.738003,55.468002,3.946
56.530003,55.674004,3.9380002
33.014,22.296001,67.868004
33.238003,21.974,67.652
33.118,21.774,68.536
33.962,23.230001,63.452003
34.164,22.954,63.324
33.91,22.880001,64.222
7.9740005,34.93,84.46001
7.8940005,34.386,84.508
7.9280005,34.316,84.9
8.288,36.288002,84.25001
8.482,36.942,84.14001
8.216001,36.206,83.976006
23.954,25.898,209.88
23.734001,25.808,210.30402
24.268002,25.720001,210.25801
21.876001,25.194,211.41
22.418001,25.494001,211.132
22.054,25.506,210.91801
18.740002,24.826002,69.386
18.980001,24.758001,69.212006
19.186,24.506,69.72
19.884,24.162,70.50201
20.2,24.028002,71.012
19.954,23.95,70.91
54.088,53.608,1.5460001
54.194004,54.170002,1.7080001
54.276,53.892002,1.7240001
55.764004,54.110004,2.7220001
55.660004,54.416004,2.8200002
56.31,54.368004,3.0340002
49.534004,30.576002,175.912
49.384003,30.336002,176.108
49.446003,30.380001,175.42001
49.796,30.704002,177.05801
50.06,30.676,177.442
49.780003,30.500002,177.31201
37.992,25.800001,30.556002
37.934002,25.960001,30.654001
37.554,26.232,30.266
39.81,24.572,31.600002
40.052002,24.422,31.760002
39.722,24.45,31.958002
55.808002,54.768,2.9080002
55.350002,54.654003,2.6780002
55.22,54.972004,2.592
55.482002,55.808002,3.0100002
55.646004,55.542004,2.966
55.356003,55.654003,2.8240001
25.418001,27.710001,200.45201
25.464,27.498001,200.628
25.508001,27.590002,200.16
25.778002,27.506,201.17801
25.752,27.606,201.53601
26.024002,27.630001,201.06801
38.134003,7.5200005,82.768005
38.13,7.7360005,83.076004
37.99,7.7980003,82.670006
38.120003,8.266001,85.798004
38.202003,8.182,86.312004
37.932003,8.426001,85.868004
18.01,30.270002,9.192
18.122002,29.812002,9.188001
17.92,30.396002,9.376
17.51,31.710001,8.808001
17.754002,30.864002,9.358001
17.462,31.766,9.036
55.142002,53.698,2.3260002
55.29,54.172,2.546
55.54,53.914,2.546
54.586002,53.698,1.9700001
54.394,54.104004,1.9340001
54.458004,54.076004,2.0860002
27.632002,14.596001,111.186005
27.518002,14.344001,111.23801
26.896002,14.494,111.04201
27.014002,14.324,112.156006
26.548,14.162001,111.74801
27.186,14.112,111.742004
17.592001,48.458004,29.376001
17.484001,48.598003,29.890001
17.68,48.83,29.812002
16.578001,47.048,30.114002
16.544,47.340004,30.438002
16.754002,47.410004,29.992
18.246,29.372002,10.450001
18.306002,29.376001,10.598001
18.176,29.698002,10.68
18.892,30.910002,11.156
18.652,30.978,11.112
18.858002,30.568,11.156
47.556004,23.692001,161.84001
47.696003,23.888,161.70601
48.090004,23.622002,162.83
45.754,23.798,159.404
45.854004,24.034,159.186
46.116,24.112001,159.33
39.896004,7.9140005,90.926
39.698,8.21,91.354004
39.356003,8.33,90.91601
39.9,7.2200003,89.172005
40.182003,6.728,88.628006
40.196003,6.9740005,89.22201
30.874,27.892002,37.356003
30.528002,28.276001,36.858
30.624,28.116001,36.794003
31.438002,26.848001,37.754
31.558,26.986002,38.088
31.250002,27.344002,37.668003
24.312,13.998001,110.758
24.872002,14.110001,110.824005
24.976002,14.066001,110.93001
26.834002,14.204,111.212006
27.258001,14.206,111.270004
26.672,14.14,111.27801
23.144001,49.778004,60.842003
22.500002,49.728,60.358
23.018002,49.852,61.146004
27.470001,49.888,64.232
26.990002,49.926003,64.08
27.348001,49.974003,64.788
13.106001,42.460003,39.956
13.148001,43.38,39.894
13.032001,42.742,39.726
12.826,41.522003,43.646004
13.004001,41.79,42.65
12.894001,41.148003,43.33
64.112,30.426,38.298
64.398,30.380001,38.006
64.228004,30.314001,38.476
63.532,29.806002,39.120003
63.640003,30.104002,39.286003
63.306004,29.580002,40.182003
17.326,31.892002,192.41402
17.438002,31.928001,192.266
17.194,31.614002,192.61401
17.392,31.534002,192.52802
17.566,31.244001,192.714
17.380001,31.404001,192.63
19.650002,47.552002,11.806001
19.594002,46.636,11.974001
19.736,47.208004,12.486001
20.160002,49.126003,13.098001
19.974,49.194004,12.214001
20.004002,48.534004,12.884001
35.06,53.372,149.75801
34.836002,53.242004,149.028
34.512,53.404003,150.658
37.278,52.892002,146.25401
37.222,52.710003,145.33601
36.83,52.918003,146.35
38.748,51.884003,169.242
39.49,51.626003,170.34401
39.530003,51.742,169.304
38.234,51.708004,171.026
37.512,51.918003,170.044
37.838,51.63,171.76001
66.496,33.600002,36.764
66.41801,33.586002,36.666
66.48801,33.768,36.866
66.23,33.206,38.118
66.16801,32.99,38.414
66.286,33.086002,38.084003
3.3820002,35.566,112.938
3.2600002,35.958,112.774
3.3040001,35.186,112.65401
4.158,29.568,112.09801
3.976,30.390001,112.216
3.736,29.916002,111.588005
15.260001,11.212001,7.6540003
14.8880005,10.974001,7.6520004
15.218,10.64,7.622
12.97,10.436001,7.4280005
12.826,10.278001,7.3280005
13.328001,10.342001,7.4240003
37.814003,53.500004,151.13
